eco,description,stage,eco_on,effectivity_date,effectivity,create_date,last_updated_date
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO1644, Introduce Batch Sampling for Goods Inwards Inspection,Closed,bom,,asap,2020-07-27 23:40:03.350484,2022-11-22 00:12:56.759726
ECO1644, Introduce Batch Sampling for Goods Inwards Inspection,Closed,bom,,asap,2020-07-27 23:40:03.350484,2022-11-22 00:12:56.759726
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:24:55.337185
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:25:01.071134
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:25:06.734092
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-11-20 22:27:21.011680
ECO0635, MZT - Remove EDFA Calibration and Add PT v3 Support,Closed,bom,,asap,2020-06-26 03:31:10.365534,2022-11-22 00:19:12.684616
ECO1644, Introduce Batch Sampling for Goods Inwards Inspection,Closed,bom,,asap,2020-07-27 23:40:03.350484,2022-11-22 00:12:56.759726
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:25:26.144959
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:25:33.711550
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-11-20 22:27:21.011680
ECO1644, Introduce Batch Sampling for Goods Inwards Inspection,Closed,bom,,asap,2020-07-27 23:40:03.350484,2022-11-22 00:12:56.759726
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0664, Include 15 minute wait time in LZC,New Change Request,bom,,asap,2020-06-26 03:40:15.527264,2022-07-06 04:14:44.576733
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:25:56.934188
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:26:02.755174
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-11-20 22:27:21.011680
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-01-10 03:18:47.496059
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:26:13.536567
ECO1836, Introduce automatic hollow motor magnetic ring tester,Closed,bom,,asap,2021-06-01 04:20:21.371702,2022-11-20 22:26:19.776537
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-11-20 22:27:21.011680
ECO1861, Move safety checks scripts to eye safety rig,Closed,bom,,asap,2021-07-23 05:18:28.836096,2022-11-20 22:27:21.011680
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO1778, Update QC Upload Process,New Change Request,bom,,asap,2021-03-02 23:17:27.371262,2022-07-06 04:14:44.576733
ECO1858, Update spec of Hollow Motor Acoustic Test,Pre-Implementation,bom,,asap,2021-07-19 01:59:38.908821,2022-09-20 00:52:57.910001
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
ECO0713, Wobble Fix - Higher Resolution F2A with single linear interpolation,Closed,bom,,asap,2020-06-26 03:34:59.413741,2022-11-22 00:14:44.748805
DA1670,To release FMG RMA unit  (failed  F2A ),Closed,product,,asap,2020-09-13 12:45:16.933626,2022-06-10 00:28:55.256416
ECO1914, change of SH fasteners to stainless steel (for Goku 6 12m and Goku 5 12m),Pre-Implementation,bom,,asap,2022-03-30 05:26:06.776382,2022-09-08 03:18:21.139238
ECO0312, Upgrade MZT/EFT rig to have back reflection protection.,Closed,bom,,asap,2020-06-26 03:09:47.262056,2022-11-20 22:53:16.116861
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:07:26.067057
DA1987,To ship Sys 35- OQC Failure,Closed,product,,asap,2022-11-09 23:47:44.423501,2022-11-28 23:07:06.065853
ECO1858, Update spec of Hollow Motor Acoustic Test,Pre-Implementation,bom,,asap,2021-07-19 01:59:38.908821,2022-09-20 00:53:07.777086
ECO1912, Apply Correction factors to LiFT Range Estimation,New Change Request,product,,asap,2022-03-09 03:34:17.691839,2022-08-23 22:42:21.098458
DA1838,Change Eye Safety Spec to 8.3mW as per RK3 QA1741,Effective,bom,,asap,2021-06-02 04:06:34.093722,2022-09-23 00:48:40.935382
ECO0405, Remove the 1D directivity test for sensorhead,Closed,bom,,asap,2020-06-26 03:15:39.335634,2022-11-22 00:30:02.018933
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO1771, LiFT Software Update - Heatmap and FOV Calculations,Closed,bom,,asap,2021-02-18 04:02:05.241181,2022-01-10 03:15:14.151863
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-01-11 00:21:32.226323
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0103, Engine Spectrum Measurement Software Update,Closed,bom,,asap,2020-06-26 03:04:30.556444,2022-11-20 22:29:21.841377
ECO0103, Engine Spectrum Measurement Software Update,Closed,bom,,asap,2020-06-26 03:04:30.556444,2022-11-20 22:29:21.841377
DA0367,T): F2A rig is overdue for calibration.,Closed,bom,,asap,2020-06-26 03:13:14.371134,2022-11-22 00:44:02.023530
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0102, Code Load Software Update,Closed,bom,,asap,2020-06-26 03:04:29.385843,2022-11-20 22:29:21.841377
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:38:56.929567
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:38:56.929567
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:38:56.929567
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO1858, Update spec of Hollow Motor Acoustic Test,Pre-Implementation,bom,,asap,2021-07-19 01:59:38.908821,2022-09-20 00:54:47.648568
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0260,Upgrade Hollow Motor Test MFG Software for Teeth Timing Table,Closed,bom,,asap,2020-06-26 03:07:08.134164,2022-11-22 00:52:22.364053
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:07:26.067057
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO1849, Release YVO4 new design to Production,Pre-Implementation,product,,asap,2021-06-30 04:51:39.456472,2022-09-01 23:03:25.835495
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
DA0412,Release QA0350 hollow motors into production stock,Closed,bom,,asap,2020-06-26 03:16:07.462298,2022-11-22 00:45:14.805348
ECO0487, Update Hollow Motor WI and Sensor head WI for Wiping the Glue from Magnet Ring and Rotor Surface,Closed,bom,,asap,2020-06-26 03:20:03.060785,2021-05-07 08:37:36.833188
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0666, Introduce a QCP for Flatness of Hollow Motor,New Change Request,bom,,asap,2020-06-26 03:40:17.241339,2022-07-06 04:14:44.576733
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0500, Laser Calibration - Extend Reporting,Closed,bom,,asap,2020-06-26 03:20:54.044915,2022-11-22 00:26:03.991240
ECO0391, Goku 3 Hollow Motor - Magnet Ring Assembly Changes,Closed,bom,,date,2020-06-26 03:14:49.575558,2022-11-20 23:07:26.067057
ECO0743," Change ""Dark Car"" Spec from min 50% PD to min 90% PD",Closed,bom,,asap,2020-06-26 03:36:39.558583,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
ECO0102, Code Load Software Update,Closed,bom,,asap,2020-06-26 03:04:29.385843,2021-05-07 08:37:36.833188
ECO0774, Eye Safety Rig Update: Delete PTs & Update Report,Closed,bom,,asap,2020-06-26 03:38:37.745213,2022-11-22 00:14:44.748805
ECO0561, ESM - Use Signal Strength for Measurements,New Change Request,bom,,asap,2020-06-26 03:39:16.024088,2022-07-06 04:14:44.576733
DA1633,Fibre Equalisation Measurement,Closed,bom,,asap,2020-07-09 04:54:35.582874,2021-07-09 05:10:09.346138
