name,title,create_date,assigned_date,close_date,last_updated_date,tags
QA01480,SYS1877 (FMG RMA) failed PD (ch1) and black car (80%),2020-09-21 06:41:29.795187,,2021-10-31 12:22:42.000000,2021-10-31 12:22:42.751175,RK1
QA01481,The core failed @ Directivity,2020-09-23 01:38:26.668112,2020-09-23 00:11:58.000000,2020-11-30 04:52:58.000000,2020-11-30 04:52:58.706469,RK1
QA01482,Failed total FOV horn coverage,2020-09-23 01:59:46.697141,2020-09-23 01:50:32.000000,2020-10-15 13:55:06.000000,2020-10-15 13:55:06.429846,RK1
QA01483,Failed safety check,2020-09-23 02:04:34.984838,2020-09-23 02:01:15.000000,2020-11-27 03:18:29.000000,2020-11-27 03:18:54.907961,RK1
QA01485,Failed 3% PD,2020-09-24 02:11:05.339381,2020-09-24 02:08:21.000000,2020-11-27 04:33:01.000000,2020-11-27 04:33:01.186346,RK2
QA01489,Fibres got twisted  while conectorised,2020-09-29 03:28:58.320618,,2021-09-22 11:09:54.000000,2021-09-22 11:09:54.261607,RK2
QA01490,FMG RMA CH2 failed black car,2020-09-29 04:17:15.035927,2020-09-29 04:17:23.000000,2020-11-27 03:23:15.000000,2020-11-27 03:23:15.702093,RK2
QA01491,SYS2717 (E333 SH11) retro test failed to generate report,2020-09-29 04:51:44.079754,,2021-09-22 11:11:09.000000,2021-09-22 11:11:09.531846,RK1
QA01493,PD is very low.,2020-10-06 04:03:36.529556,,2020-11-30 06:00:19.000000,2020-11-30 06:00:18.978058,RK2
QA01496,GII failed QCP6825-6830,2020-10-07 02:29:00.174797,2020-10-07 02:23:59.000000,2021-10-28 06:21:37.000000,2021-10-28 06:21:37.626088,RK1
QA01497,Failed QCP4335,2020-10-12 04:09:41.374432,2020-10-12 04:04:58.000000,2020-10-15 13:37:31.000000,2020-10-15 13:37:31.945721,RK1
QA01498,Failed QCP4352,2020-10-12 04:16:18.886378,2020-10-12 04:16:48.000000,2020-10-15 13:36:08.000000,2020-10-15 13:36:08.450551,RK1
QA01499,E330 has scratches on the tube,2020-10-13 00:23:32.596572,,2020-10-15 13:33:52.000000,2020-10-15 13:33:52.507360,RK1
QA01500,The top heat sink has a hole visible from the outside.,2020-10-13 21:08:12.191391,2020-10-12 20:45:30.000000,2020-10-15 13:32:37.000000,2020-10-15 13:32:37.026027,RK2
QA01501,Failed QCP 4358,2020-10-14 00:25:10.612154,2020-10-14 00:19:02.000000,2020-10-15 13:30:30.000000,2020-10-15 13:30:30.749383,RK1
QA01502,E342 Failed ESM before EDFA,2020-10-15 00:39:02.443888,2020-10-15 00:24:09.000000,2020-11-03 01:24:28.000000,2020-11-03 01:24:27.921857,RK2
QA01503,QCP 4326 failed,2020-10-15 03:26:02.419527,2020-10-15 03:18:54.000000,2020-10-15 13:27:05.000000,2020-10-15 22:16:28.824393,RK2
QA01504,QCP 4335 failed,2020-10-15 03:32:03.399797,2020-10-15 03:28:13.000000,2020-10-15 13:28:26.000000,2020-10-15 22:15:55.374606,RK1
QA01505,Top Heat Sink Blue Color does not match the rest of the parts,2020-10-16 03:12:05.842403,2020-10-16 03:06:48.000000,2021-10-31 12:24:28.000000,2021-10-31 12:24:28.299277,RK1
QA01506,CH2  Failed EDFA Test,2020-10-16 03:18:32.284678,2020-10-16 03:14:07.000000,2021-10-31 12:25:38.000000,2021-10-31 12:25:38.851754,RK1
QA01507,Failed EFT with low link budget on ch1 & Motor comm ch1.,2020-10-18 22:07:34.743751,2020-10-18 22:01:35.000000,2020-11-03 01:08:27.000000,2020-11-03 01:08:27.092822,RK1
QA01508,Failed H-FOV for ch-2,2020-10-20 21:35:35.911330,,2021-10-31 12:26:57.000000,2021-10-31 12:26:57.328600,RK2
QA01509,Heat shrink on the electrical cable does not seal properly between the cable boot and the cable.,2020-10-21 00:46:20.793719,2020-10-21 00:31:35.000000,2021-10-31 12:29:24.000000,2021-10-31 12:29:24.511833,RK2
QA01510,F2A CH1 failed,2020-10-22 22:23:58.389626,,2020-11-03 01:05:06.000000,2020-11-03 01:05:06.022258,RK1
QA01511,Top heat sink O-ring does not fit,2020-10-27 05:34:09.718562,2020-10-27 05:23:20.000000,2021-10-31 12:19:17.000000,2021-10-31 12:19:17.775908,RK2
QA01512,2 Way- il Failed at F2A,2020-10-27 21:36:56.808370,,2020-11-03 01:01:39.000000,2020-11-03 01:01:39.922434,RK1
QA01513,Failed QCP 0808,2020-10-28 22:29:42.730383,2020-10-28 22:29:52.000000,2020-11-03 01:01:05.000000,2020-11-03 01:01:12.961086,RK1
QA01514,Failed safety check SYS2418 (E341 SG12 G6),2020-10-30 00:02:53.031051,,2020-11-03 00:43:18.000000,2020-11-03 00:43:18.817789,RK3
QA01515,E344 failed ESM post EDFA,2020-10-30 03:53:50.030292,,2021-10-25 02:22:46.000000,2021-10-25 02:22:46.405296,RK1
QA01517,Safety Check failed (vertival scan)SYS2419,2020-11-01 23:29:08.268785,,2020-11-03 00:36:05.000000,2020-11-11 05:01:38.515377,RK3
QA01518,Failed safety check,2020-11-02 01:18:31.052121,,2021-07-12 00:24:18.000000,2021-07-12 00:24:18.662294,RK3
QA01519,E346 failed ESM 7 times,2020-11-02 04:14:06.829043,,2020-11-03 00:32:32.000000,2020-11-03 00:32:32.549696,RK2
QA01544,LiDAR Range Failures,2020-11-11 05:07:09.617948,2020-11-11 04:40:49.000000,2020-12-04 02:34:58.000000,2020-12-04 02:40:37.371194,RK3
QA01549,Laser Cal Issue - Point Picking,2020-11-13 00:13:46.571406,2020-11-12 23:55:11.000000,2020-12-02 05:33:31.000000,2020-12-02 05:33:31.744735,RK3
QA01582,Internal Audit - QA,2020-12-04 05:39:38.698762,,2022-05-05 06:38:39.000000,2022-05-05 06:38:39.657693,RK2
QA01604,Window deformation,2020-12-18 02:43:26.683441,,2022-07-12 07:08:10.000000,2022-07-12 07:08:33.797071,RK2
QA01632,Loose jacket fibres ordered,2021-01-18 05:57:23.391780,2021-01-18 05:53:21.000000,2022-05-27 05:44:04.000000,2022-05-27 05:44:04.207571,Purchasing;Vendor;Sensorhead
QA01634,Dot visible on the surface,2021-01-20 02:01:52.795546,,2021-11-07 22:29:36.000000,2021-11-07 22:29:36.576013,Sensorhead
QA01644,M12 Connector Issue,2021-01-27 00:42:52.778421,,2022-05-26 05:58:46.000000,2022-05-26 05:58:46.266748,RK2
QA01668,Vertical IL failed at F2A,2021-02-10 23:47:37.303106,2021-02-10 23:31:14.000000,2021-04-06 07:01:06.000000,2021-04-06 07:01:06.062293,F2A failure ;Vertical IL;window issue
QA01671,G6 Range Performance Issue,2021-02-12 05:08:20.136703,2021-02-08 05:04:44.000000,2021-08-25 03:52:54.000000,2021-08-25 03:52:54.534046,RK3
QA01678,Untested Eye Safety Configuration,2021-02-16 04:57:33.938045,,2021-08-02 00:15:16.000000,2021-08-02 00:15:16.948481,RK3
QA01710,Screw holes not tapped.,2021-03-23 21:55:13.762129,2021-03-23 21:48:54.000000,2021-11-28 23:18:04.000000,2021-11-28 23:18:04.747195,tapping;GII;sled;coaxial
QA01714,Horizontal Scan Error  - DOA,2021-03-31 04:28:06.647678,2021-03-30 13:00:00.000000,2021-07-12 00:30:40.000000,2021-07-12 00:30:39.986708,RK3
QA01731,GII Failure - Grating clamp - clamp width out of spec,2021-04-28 01:49:29.907917,2021-04-28 01:34:25.000000,2022-09-26 05:57:37.000000,2022-09-26 05:57:37.114884,GII;COMPONENT FAILURE;Mech
QA01732,GII Failure - Top Heat sink - 1002272-008,2021-04-28 02:07:48.991660,2021-04-28 02:01:52.000000,2021-11-19 03:28:22.000000,2021-11-19 03:28:22.331721,COMPONENT FAILURE;Mech;GII
QA01733,1006347-003 Goku Sub str lower sled - Screw hole Issue,2021-04-28 03:37:37.291841,2021-04-28 03:25:57.000000,2022-01-17 03:55:39.000000,2022-01-17 03:55:39.363006,Mech;GII;COMPONENT FAILURE
QA01735,SYS2452 Vertical Scan Checks Fail,2021-04-30 06:07:40.459088,2021-04-30 06:09:39.000000,2021-11-28 23:26:18.000000,2021-11-28 23:26:17.987382,RK2
QA01736,Paint come off from rear housing,2021-05-02 23:55:58.388434,,2022-05-10 01:19:24.000000,2022-09-07 05:26:29.156488,Paint;Sensorhead
QA01739,Painting issue - Paint comes off with IPA,2021-05-03 07:04:56.648739,2021-05-03 07:01:57.000000,2022-05-10 04:31:13.000000,2022-09-07 05:24:55.036765,Sensorhead;Paint
QA01740,Unable to install shim in Transceiver Assembly,2021-05-06 03:34:03.393598,2021-05-06 03:29:04.000000,2022-07-12 04:13:49.000000,2022-07-12 04:13:49.701210,COMPONENT FAILURE;GII;Mech
QA01741,Output Power Variation,2021-05-07 06:17:05.504562,2021-05-07 06:16:44.000000,,2022-08-08 01:15:52.607791,RK3
QA01742,Unable to install shim in Transceiver Assembly,2021-05-10 01:11:10.919165,2021-05-10 01:07:11.000000,2022-01-20 03:45:15.000000,2022-01-20 03:45:15.531524,"GII, MECH COMP FAILURE"
QA01757,"Top heat sink - QCP 7037,7039 - GII failure",2021-05-24 01:37:10.505714,2021-05-24 01:07:43.000000,2022-04-20 03:31:11.000000,2022-04-20 03:31:11.220280,MECH;GII
QA01761,QCP 00808 [ WIDTH] IS NOT IN TOLERANCE,2021-05-28 03:30:06.081267,2021-05-28 03:10:45.000000,2021-11-19 02:53:19.000000,2021-11-19 02:53:19.794563,"GII, MECH COMP FAILURE"
QA01762,QCP 00808 [ WIDTH] IS NOT IN TOLERANCE,2021-05-28 04:03:04.678322,2021-05-28 03:47:28.000000,2022-01-17 00:34:09.000000,2022-01-17 00:34:09.379072,"GII, MECH COMP FAILURE"
QA01763,QCP07363(WIDTH) IS NOT IN TOLERANCE,2021-05-31 04:49:47.886717,2021-05-31 04:56:30.000000,2021-11-04 02:39:04.000000,2021-11-04 02:39:04.446757,"GII, MECH COMP FAILURE"
QA01764,QCP07363(WIDTH) IS NOT IN TOLERANCE,2021-05-31 05:04:10.888551,2021-05-31 04:54:21.000000,2021-06-03 03:54:21.000000,2021-06-03 03:54:21.770173,"GII, MECH COMP FAILURE"
QA01765,QCP07363(WIDTH) IS NOT IN TOLERANCE,2021-05-31 05:22:57.562788,2021-05-31 05:13:33.000000,2021-11-19 02:09:16.000000,2021-11-19 02:09:16.484939,"GII, MECH COMP FAILURE"
QA01768,QCP 05630 IS NOT IN TOLERANCE,2021-06-02 03:31:52.241315,2021-06-02 03:24:21.000000,2021-10-25 21:55:42.000000,2021-10-25 21:55:42.636781,GII;Optics
QA01770,Unit was shipped to customer with failed safety check (after LiFT),2021-06-02 06:02:53.967346,2021-06-02 05:53:03.000000,2021-08-02 00:14:35.000000,2021-08-02 00:14:35.587700,RK3
QA01773,QCP 5181(FLATNESS) IS NOT IN TOLERANCE,2021-06-07 01:37:47.089083,2021-06-07 01:25:07.000000,2022-01-27 00:50:57.000000,2022-01-27 00:50:57.467208,"GII, MECH COMP FAILURE"
QA01775,"QCP 7037,7038,7039,7045  IS NOT IN TOLERANCE",2021-06-07 23:51:29.987815,2021-06-07 23:22:30.000000,2021-11-17 05:11:42.000000,2021-11-17 05:11:42.752524,"GII, MECH COMP FAILURE"
QA01792,"QCP 07098,07310 IS NOT IN TOLERANCE",2021-06-22 23:25:11.920469,2021-06-22 23:57:36.000000,2022-01-17 00:57:16.000000,2022-01-17 00:57:16.175958,"GII ,OPT FAILURE"
QA01797,1001578-010 Upper sub structure does not fit inside Front housing,2021-06-24 00:27:35.736498,2021-06-10 06:03:34.000000,2022-07-12 07:06:17.000000,2022-07-12 07:06:17.224511,MECH;GII;COMPONENT FAILURE
QA01798,ET#421 Not enough power from the Fortuna Board to the EDFA,2021-06-24 03:40:26.312896,2021-06-24 03:26:37.000000,2022-11-28 14:10:56.000000,2022-11-28 14:10:56.368765,Engine;Elec
QA01802,Komatsu RMA - Broken Fiber,2021-06-29 01:06:59.758592,,2021-06-29 01:08:06.000000,2021-10-27 00:20:50.097111,RK3
QA01803,Unit was shipped to customer without MO closed and DA signed,2021-06-29 01:52:00.338285,2021-06-18 01:46:56.000000,2021-11-05 05:43:38.000000,2021-11-05 05:43:38.020464,RK2
QA01805,Veoneer Deutsch Connector Faulty,2021-07-02 03:05:13.149474,,2021-07-26 06:06:53.000000,2021-07-26 06:06:53.270467,RK3
QA01806,Fibre break test failed,2021-07-04 22:16:01.793228,,2021-09-02 23:54:46.000000,2021-09-02 23:54:46.728855,Fiber break test
QA01807,E#404 failed EFT process,2021-07-05 22:21:34.025372,2021-07-05 22:20:09.000000,2021-10-20 03:21:25.000000,2021-10-20 03:21:25.294807,Failed EFT process;Engine
QA01812,QCP 07894 9(DIMETER) IS NOT IN TOLERANCE,2021-07-08 22:06:55.481806,2021-07-08 21:28:47.000000,2021-11-03 22:52:16.000000,2021-11-03 22:52:16.594817,"GII, MECH COMP FAILURE"
QA01815,SH133 failed at F2A,2021-07-14 22:34:51.801827,2021-07-12 22:28:59.000000,2021-09-08 01:06:48.000000,2021-09-08 01:08:00.271049,Insertion Loss
QA01816,SH141 Failed at F2A,2021-07-14 22:40:28.539496,2021-07-11 22:37:43.000000,2021-07-16 05:10:23.000000,2021-07-16 05:10:23.521647,Insertion Loss
QA01817,SH137 failed at F2A,2021-07-14 22:46:36.705709,2021-07-11 22:42:10.000000,2022-05-26 00:05:01.000000,2022-05-26 00:06:49.290520,Insertion Loss
QA01818,E438 - Corrupted PT and API falling over during SSM FW test,2021-07-14 22:55:39.142645,2021-07-13 22:50:11.000000,2021-10-20 03:36:47.000000,2021-10-20 03:36:46.820199,Engine
QA01819,Failed PD on Both Channels,2021-07-15 05:19:16.484144,,2021-10-22 06:09:37.000000,2021-10-22 06:09:37.294214,Engine
QA01820,E431 failed at ESM post EDFA,2021-07-15 06:16:55.165467,2021-07-15 06:06:38.000000,2021-10-20 03:38:20.000000,2021-10-20 03:38:20.184988,Engine;EDFA
QA01821,Sh 143 failed at Vertical,2021-07-16 01:32:46.544138,2021-07-16 01:28:55.000000,2022-05-05 06:52:13.000000,2022-05-05 23:28:24.566384,F2A
QA01823,HM#601 Failed noise test,2021-07-20 03:59:04.975512,2021-07-20 03:57:28.000000,2022-05-10 04:14:51.000000,2022-05-10 04:14:51.725628,fail noise test;Hollow Motor
QA01825,HM #603 Failed noise test.,2021-07-20 22:43:05.056269,,2022-05-10 01:25:13.000000,2022-05-10 01:25:13.820801,fail noise test;Hollow Motor
QA01830,E435 Failed at APD Calibration,2021-07-27 02:48:32.610279,2021-07-27 02:38:45.000000,2021-10-20 03:39:47.000000,2021-10-20 03:39:47.593001,Fail at APD calibration test;Engine
QA01831,E441 Top Engine keeps rebooting at Laser Calibration,2021-07-27 03:39:02.980693,2021-07-27 03:22:31.000000,2021-10-20 03:41:14.000000,2021-10-20 03:41:13.213319,Laser Calibration;Engine
QA01832,E442 Failed at APD Calibration,2021-07-27 22:22:48.867012,2021-07-27 22:19:11.000000,2021-10-20 03:41:42.000000,2021-10-20 03:41:42.117564,Engine;Fail at APD calibration test
QA01833,Veoneer System Performance Drop,2021-07-28 05:48:34.378870,,2021-08-17 03:47:24.000000,2021-08-17 03:47:24.605481,RK2
QA01834,Unexplained Factory Reset by Customer,2021-07-28 06:13:42.366472,,2022-01-31 00:10:28.000000,2022-01-31 00:13:04.277800,RK2
QA01835,E440 - Damaged PCB laser soldered pads during laser rework,2021-08-05 02:19:27.555969,2021-08-05 02:13:04.000000,2021-10-20 03:42:21.000000,2021-10-20 03:42:21.472863,PCBA issue
QA01836,PCBA does not power on.,2021-08-05 05:32:17.210454,2021-08-05 05:19:49.000000,2022-05-10 04:15:28.000000,2022-05-10 04:15:28.170246,GII;PCBA issue
QA01837,E439 Failed at APD Calibration test,2021-08-06 05:20:26.469944,2021-08-06 05:12:02.000000,2021-10-20 03:53:22.000000,2022-07-28 06:41:42.546464,APD;Top Assembly
QA01838,APD CH2 is not working,2021-08-08 22:13:13.551082,2021-08-08 22:14:43.000000,2021-10-20 03:46:46.000000,2022-07-28 06:41:23.337333,Top Assembly;APD
QA01839,PCBA#463 does not power on.,2021-08-10 04:16:03.107422,2021-08-10 04:10:57.000000,2022-01-20 06:07:53.000000,2022-01-20 06:07:53.241629,GII;PCBA issue
QA01839,PCBA#466 does not power on.,2021-08-10 04:18:33.249785,2021-08-10 04:10:57.000000,2022-05-10 03:47:33.000000,2022-05-10 03:47:33.033601,PCBA issue;GII
QA01839,PCBA#470 does not power on.,2021-08-10 04:19:03.368531,2021-08-10 04:10:57.000000,2022-05-10 03:47:38.000000,2022-07-28 06:40:57.808190,PCBA issue;Elec
QA01840,QCP 05181(FLATNESSS) IS NOT IN TOLERANCE,2021-08-11 23:39:08.081909,2021-08-11 23:07:15.000000,2021-11-17 03:25:24.000000,2022-07-28 06:40:23.511541,Mech;GII
QA01841,Faraday Rotator scratched,2021-08-12 03:28:14.460513,2021-08-12 03:17:47.000000,2022-05-10 01:29:58.000000,2022-07-28 06:40:05.850226,optics;GII
QA01842,Failed @ Transceiver Directivity,2021-08-17 04:25:37.863598,2021-08-16 04:18:50.000000,2022-01-23 23:43:58.000000,2022-07-28 06:39:47.815488,Directivity;Transceiver
QA01843,Failed @ Transceiver Directivity,2021-08-17 04:45:45.685282,2021-08-16 04:41:03.000000,2022-06-14 06:44:57.000000,2022-07-28 06:39:34.577154,Directivity;Transceiver
QA01844,Issue of mismatch in the cable length between electrical and SH optical cables,2021-08-17 06:37:33.981611,2021-08-17 06:34:43.000000,2021-09-08 06:46:17.000000,2022-07-28 06:39:19.503923,Cable length;Sensorhead
QA01845,Unit was shipped to customer with missing bolt,2021-08-18 05:06:12.892284,2021-08-18 05:03:28.000000,2022-01-06 05:18:48.000000,2022-07-28 06:39:00.334156,Screw Missing;LIDAR System
QA01846,G6 SH147 using 6m Electrical cable,2021-08-19 01:43:28.174633,2021-08-19 01:33:39.000000,2021-09-02 23:37:47.000000,2022-07-28 06:38:16.592378,Sensorhead;Electrical Cable
QA01847,E448 Marginal Failed at ESM after EDFA,2021-08-19 06:10:30.600887,2021-08-19 06:09:32.000000,2021-10-20 03:51:01.000000,2021-10-20 03:51:01.742941,Fail at ESM after EDFA;Engine
QA01848,FMG RMA SH#31SH#35 failed Sealing/leak test,2021-08-27 03:17:19.466890,2021-08-27 03:37:08.000000,2022-01-27 02:14:00.000000,2022-07-28 06:37:33.742853,Electrical Cable;Sensorhead
QA01849,QCP 04194 IS NOT IN TOLERANCE,2021-09-01 02:01:20.391497,2021-09-01 01:51:39.000000,2022-01-17 03:25:47.000000,2022-07-28 06:35:33.713562,Mech;GII
QA01850,Loosened Strain Relief Diamond LC connector,2021-09-01 23:32:03.743813,2021-08-31 23:20:30.000000,2021-10-25 23:48:53.000000,2022-07-28 06:35:14.207757,Strain relief;Engine
QA01851,Loosened Strain Relief on Diamond LC Connectors,2021-09-01 23:32:51.500682,2021-08-31 23:22:38.000000,2021-10-25 23:48:48.000000,2022-07-28 06:34:50.603428,Engine;Strain relief
QA01852,Loosened Strain Relief Diamond LC connector,2021-09-01 23:51:49.356522,2021-08-31 23:49:20.000000,2022-05-13 04:05:22.000000,2022-07-28 06:23:32.707048,LIDAR System;Sensorhead
QA01853,QCP 07899 IS NOT IN TOLERANCE,2021-09-06 04:49:13.863631,2021-09-06 04:41:07.000000,2022-01-27 02:14:26.000000,2022-07-28 06:22:54.143200,Mech;GII
QA01854,SH149 failed at F2A for Vertical IL at Ch.2,2021-09-09 03:40:40.552620,2021-09-09 02:08:35.000000,2022-05-10 01:32:16.000000,2022-07-28 06:20:44.084710,F2A;Sensorhead
QA01855,SH11 failed at F2A for Vertical IL in Ch.2,2021-09-15 01:37:28.729673,2021-09-15 01:29:26.000000,2022-05-10 01:33:44.000000,2022-07-28 06:20:32.244257,F2A;Sensorhead
QA01856,SH153 failed at F2A for Vertical IL in Ch.2,2021-09-16 06:16:02.877577,2021-09-16 06:03:40.000000,2022-05-10 04:25:13.000000,2022-07-28 06:20:18.478928,Sensorhead;F2A
QA01857,E383 - one pin for EDFA connector was broken,2021-09-23 23:00:16.845712,2021-09-23 23:13:01.000000,2021-10-20 03:51:56.000000,2022-07-28 06:20:04.782742,Engine;EDFA
QA01858,E383 - one pin for EDFA connector was broken,2021-09-23 23:12:03.395623,2021-09-23 22:56:59.000000,2021-10-05 22:20:49.000000,2022-07-28 06:19:44.049230,Engine;EDFA
QA01859,Units with quality issues that are reported by customer,2021-10-01 01:22:57.085278,2021-10-01 01:14:22.000000,2022-05-26 01:11:36.000000,2022-05-26 01:11:36.257881,Customer complain
QA01860,Radial Artefacts in Pointcloud,2021-10-04 22:02:24.736148,,2022-04-27 01:55:39.000000,2022-04-27 01:55:39.362451,RK3
QA01861,E429 Failed SSM test,2021-10-05 03:10:47.349032,,2021-10-06 03:00:31.000000,2021-10-06 03:00:30.938377,Engine;SSM
QA01862,QCP 07899 IS NOT IN TOLERANCE,2021-10-06 04:03:41.442851,2021-10-06 03:39:53.000000,2022-10-10 00:47:19.000000,2022-10-10 00:55:06.161353,GII;Mech
QA01863,Missing raw calibration data /QCP data incorrect for Systems to Frontier wi,2021-10-08 03:14:35.986128,2021-10-08 03:03:21.000000,,2022-11-30 04:50:22.464116,Data retrieve  ;QCP data accuracy
QA01864,Measured VFOV is exceeding Zemax simulation,2021-10-19 00:37:05.697160,,2022-06-14 06:08:27.000000,2022-07-28 06:18:38.062557,F2A;Sensorhead
QA01865,Scratches on SH for the unit 2496,2021-10-22 00:05:45.258576,2021-10-21 23:48:10.000000,2022-09-26 00:04:58.000000,2022-09-26 00:33:14.422022,Paint;Sensorhead
QA01866,HCM Units arent working in field,2021-10-22 06:26:47.236371,2021-10-22 06:16:32.000000,2022-03-14 04:42:46.000000,2022-03-14 04:42:46.386049,RK3
QA01867,QCP00413 IS NOT IN TOLERANCE,2021-10-26 02:39:22.735079,2021-10-26 02:13:39.000000,2022-07-12 05:53:34.000000,2022-07-28 06:18:17.261438,Mech;GII
QA01868,Scratch on the SH housing shipped to the customer,2021-10-26 03:56:41.663535,2021-10-26 03:51:29.000000,2021-10-26 04:48:58.000000,2022-07-28 06:17:45.847141,Sensorhead;Paint
QA01869,Diamond heat sink and cage defects,2021-10-27 23:55:30.176818,2021-10-28 00:01:03.000000,2022-06-14 06:12:48.000000,2022-07-28 06:16:47.408409,GII;Mech
QA01870,Veoneer - PD / Range Comparisons,2021-10-31 23:59:42.862996,,,2022-08-16 05:13:34.936800,RK2
QA01871,Poor dark hull detection,2021-11-04 04:14:47.144023,,2022-04-20 04:01:19.000000,2022-04-20 04:01:18.933582,RK3
QA01872,LiDAR 1110 EDFA Ramp Up Error,2021-11-04 06:06:19.265961,,2022-05-20 01:21:39.000000,2022-08-16 05:17:56.058438,RK3
QA01873,Serial number mismatch,2021-11-05 00:03:59.007449,2021-11-04 23:55:52.000000,2022-01-20 05:16:55.000000,2022-07-28 06:15:54.603500,LIDAR System;Process
QA01874,Painting issue - Paint comes off with IPA,2021-11-09 03:13:10.503291,2021-11-09 03:02:34.000000,2022-04-20 03:58:02.000000,2022-09-07 05:25:59.587265,Paint;Sensorhead
QA01875,HCM unit in WHC with lots of noise throughout the FOV,2021-11-10 05:17:16.279902,,2022-01-11 05:46:08.000000,2022-01-11 05:46:08.067882,RK2;HCM
QA01876,Defective Baseplate for Diamond Engine (1007684),2021-11-17 01:24:25.611998,2021-11-17 00:22:54.000000,2022-06-09 06:35:28.000000,2022-07-28 06:13:06.843581,Mech;GII
QA01877,"Various defects on machined parts, Diamond Engine Tube",2021-11-17 01:28:34.373654,2021-11-17 01:24:32.000000,2022-10-12 23:49:28.000000,2022-10-12 23:49:28.835605,Paint;GII
QA01878,Machining Defect on Cage and Heatsink on Diamond EDFA,2021-11-17 02:28:55.390475,2021-11-17 02:21:15.000000,2022-05-12 06:11:55.000000,2022-07-28 06:12:40.804190,Engine;Paint
QA01879,Paint on housing passed IPA test but still come off easily,2021-11-22 05:27:49.350549,2021-11-22 05:27:57.000000,2022-11-09 01:11:48.000000,2022-11-09 01:11:48.092079,Sensorhead;Paint
QA01880,HCM SH front housing screw hole issue,2021-11-23 02:25:08.391044,2021-11-23 02:18:06.000000,2022-05-12 06:20:09.000000,2022-07-28 06:12:00.994657,Screwhole;Sensorhead
QA01881,Dead EDFA is identified for HCM #3,2021-11-24 03:29:29.616315,2021-11-24 03:21:44.000000,2022-07-12 06:13:02.000000,2022-07-28 06:10:48.517812,EDFA;LIDAR System
QA01882,Cable length mismatch after rework (15m to 12m),2021-11-24 22:19:59.302873,2021-11-24 22:13:22.000000,2022-07-26 03:29:48.000000,2022-07-26 03:29:48.903843,GII;Mech
QA01883,Mismatch of cable guard spec from drawing,2021-11-26 02:45:11.836809,2021-11-26 02:41:04.000000,2022-11-25 05:27:39.000000,2022-12-02 04:46:49.430213,GII;Mech
QA01884,Intensity Cal FOV Max Error - CH1 & CH2,2021-11-29 05:18:11.684244,2021-11-29 05:12:03.000000,2022-06-14 05:56:32.000000,2022-07-28 06:10:17.488637,FOV;LIDAR System
QA01885,Damaged housing set from Production,2021-12-01 03:18:05.677340,2021-11-30 03:07:18.000000,2022-06-14 06:20:31.000000,2022-07-28 06:09:49.045550,Paint;Sensorhead
QA01887,System Failed ND_DIR,2021-12-07 00:08:47.244642,,2022-05-10 06:27:52.000000,2022-07-28 06:07:26.732620,Directivity;Noise Distribution
QA01888,QCP07102- Noise Distribution - Directivity Region,2021-12-07 23:28:44.616671,,2022-05-10 06:12:58.000000,2022-07-28 06:06:42.475289,Directivity;Noise Distribution
QA01889,Painting issue,2021-12-08 03:30:14.010382,2021-12-08 03:22:19.000000,2022-11-09 01:13:39.000000,2022-11-09 01:13:39.657314,Paint;Sensorhead
QA01890,QCP05437 (FLATNESS) IS NOT IN TOLERANCE,2021-12-13 22:02:42.459129,2021-12-13 21:54:46.000000,2022-07-12 07:06:02.000000,2022-07-28 06:04:20.968640,GII;Mech
QA01891,HCM - 1104 and 1110 Error - DVT Testing,2021-12-16 03:10:45.437307,,2022-01-13 03:48:29.000000,2022-01-13 03:48:29.044367,RK3
QA01892,colour is not uniform,2021-12-16 04:53:00.583246,2021-12-16 04:47:32.000000,2022-01-20 05:51:17.000000,2022-07-28 06:03:33.199893,Mech;GII
QA01893,Loose screw in HCM #5,2021-12-16 23:35:31.491413,,2022-02-18 05:07:24.000000,2022-02-18 05:09:36.099851,RK3
QA01895,Ticking sound on E453 Engine Assembly (Off-road),2021-12-22 21:56:09.276489,2021-12-21 21:41:28.000000,2022-01-17 02:53:02.000000,2022-07-28 06:02:51.468141,Engine;LIDAR System
QA01896,Offroad system 7 & 8 was shipped with missing loctite issue,2021-12-23 03:48:57.389117,2021-12-23 03:47:36.000000,2022-07-08 05:31:25.000000,2022-07-28 06:02:05.260080,LIDAR System;Loctite
QA01897,HM Magnet ring does not fit,2021-12-23 23:40:07.722843,2021-12-24 02:36:20.000000,2022-10-09 23:26:22.000000,2022-10-09 23:35:22.886296,Hollow Motor;GII
QA01898,SH160 from SYS#12 Failed CH1 during FOV test,2022-01-10 03:03:54.341517,,2022-01-27 02:21:55.000000,2022-08-17 06:19:53.880073,Sensorhead;FOV
QA01899,E453 has 1105 error at LZC,2022-01-16 23:48:36.410089,,2022-05-12 04:41:40.000000,2022-07-19 01:26:40.641878,Engine;Elec
QA01900,SH155 has a crack on static grating 2 near screw area,2022-01-20 03:42:19.618613,,2022-11-30 22:55:02.000000,2022-11-30 23:00:31.033272,GII;optics
QA01901,SH83 has lost communication after F2A test,2022-01-25 03:30:39.607170,,2022-05-10 01:38:38.000000,2022-07-28 05:59:29.036821,F2A;Sensorhead
QA01902,HCM 1106 Error During DVT,2022-02-09 06:04:37.504900,,2022-03-21 04:30:49.000000,2022-08-17 07:15:28.802324,RK3
