po_id,po_reference,order_date,contractual_date,updated_date,scheduled_date,due_date,total_amount,taxed_amount,untaxed_amount,paid_amount,unpaid_amount,paid_amount_aud,currency_rate,currency,payment,po_status,vendor_reference,expense_type,receipt_count,vendor_name,requested_by,created_by,updated_by,department,received,payment_terms,purchasetype
446,PO04445,2020-11-23 04:12:43.000000,2020-12-23 04:12:43.000000,2022-02-11 10:59:38.447029,2021-01-12 04:14:44.000000,2021-02-11,4180.0,380.0,3800.0,4180.0,0.0,4180.0,AUD,1.0,Paid,purchase,Quote: SO-11449,non_capital,0,Diamond Optics Pty Ltd,Katie Chong,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Not Specified
219,PO04218,2020-09-07 03:34:45.000000,2020-09-07 03:34:45.000000,2022-02-11 10:59:38.447029,2020-11-25 02:38:12.000000,2020-11-25,9800.0,0.0,9800.0,9800.0,0.0,9800.0,USD,1.0,Paid,purchase,Email Quote John Baumann 30/08/2020,capital,0,Thin Gap,Andrew Bligh,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
2524,PO06523,2021-11-23 23:05:05.000000,2021-12-23 23:05:05.000000,2022-02-11 10:59:38.447029,2021-11-24 23:07:49.000000,2021-12-24,51.38,4.68,46.7,51.39,-0.01,51.39,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Daniel Wilkinson-Thompson,Jamie Ball,OdooBot,R018 - Engineering - PMO,yes,30.0,Expense
121,PO04120,2020-07-28 04:18:45.000000,2020-08-27 04:18:45.000000,2022-02-11 10:59:38.447029,2020-07-28 04:18:45.000000,2020-08-27,550.0,50.0,500.0,550.0,0.0,550.0,AUD,1.0,Paid,purchase,,non_capital,0,Mektronics Australia Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1452,PO05451,2021-06-17 02:48:29.000000,2021-07-17 02:48:29.000000,2022-02-11 10:59:38.447029,2021-06-18 02:49:30.000000,2021-07-18,13.97,1.27,12.7,13.97,0.0,13.97,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,George Tsoukalas,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
735,PO04734,2021-01-28 09:22:45.000000,2021-01-28 09:22:45.000000,2022-02-11 10:59:38.447029,2021-02-04 23:12:58.000000,2021-02-04,79.17,7.2,71.97,79.17,0.0,79.17,AUD,1.0,Paid,purchase,Buy online,non_capital,0,PLE Computers Pty Ltd,Srivaths Ramkumar,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
1846,PO05845,2021-08-16 04:52:47.000000,2021-08-16 04:52:47.000000,2022-02-11 10:59:38.447029,2021-08-24 04:52:47.000000,2021-08-24,108.91,9.9,99.01,108.91,0.0,108.91,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Sanitiser Solutions Australia,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
3072,PO07071,2022-03-07 00:43:06.000000,2022-04-06 00:43:06.000000,2022-04-05 23:50:25.728344,2022-03-14 00:44:02.000000,2022-04-13,82.75,7.52,75.23,99.25,-16.5,99.25,AUD,1.0,Paid,done,,,0,Mektronics Australia Pty Ltd,Tim Affleck,Jamie Ball,Nikki Tang,C004 - NPI,yes,30.0,Expense
2529,PO06528,2021-11-24 03:28:39.000000,2021-11-24 03:28:39.000000,2022-02-11 10:59:38.447029,2021-12-01 03:28:39.000000,2021-12-01,37.99,3.45,34.54,37.99,0.0,37.99,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Catch,Jamie Ball,Jamie Ball,OdooBot,A018 - Facilities,yes,0.0,Expense
1457,PO05456,2021-06-17 23:31:02.000000,2021-06-17 23:31:02.000000,2022-02-11 10:59:38.447029,2021-08-26 23:31:29.000000,2021-08-26,9149.14,0.0,9149.14,9149.14,0.0,9149.14,USD,1.0,Paid,purchase,,non_capital,0,TTI ELECTRONICS ASIA PTE LTD,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,0.0,Not Specified
1635,PO05634,2021-07-13 01:47:34.000000,2021-08-12 01:47:34.000000,2022-02-11 10:59:38.447029,2021-07-20 01:48:41.000000,2021-08-19,490.0,0.0,490.0,490.0,0.0,490.0,USD,1.0,Paid,purchase,SQ-131611,non_capital,0,Simbol Test Systems Inc,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Expense
1105,PO05104,2021-04-08 23:36:31.000000,2021-05-08 23:36:31.000000,2022-02-11 10:59:38.447029,2021-04-22 23:37:25.000000,2021-05-22,1841.95,167.45,1674.5,1841.96,-0.01,1841.96,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
886,PO04885,2021-02-23 04:25:13.000000,2021-03-25 04:25:13.000000,2022-02-11 10:59:38.447029,2021-03-02 00:03:35.000000,2021-04-01,73.72,6.7,67.02,73.72,0.0,73.72,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Harry Dudley-Bestow,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Not Specified
2665,PO06664,2021-12-13 05:35:03.000000,2022-01-12 05:35:03.000000,2022-02-11 10:59:38.447029,2021-12-13 05:35:03.000000,2022-01-12,315.7,28.7,287.0,315.7,0.0,315.7,AUD,1.0,Paid,purchase,,non_capital,0,Mektronics Australia Pty Ltd,Jayson Serrano,Michael Chang,OdooBot,C006 - Pilot Manufacturing,yes,30.0,Expense
2001,PO06000,2021-09-15 04:45:09.000000,2021-09-15 04:45:09.000000,2022-02-11 10:59:38.447029,2021-09-22 04:46:21.000000,2021-09-22,42.3,2.73,39.57,42.3,0.0,42.3,AUD,1.0,Paid,purchase,Email Quote Lyndall 15/09/21,non_capital,0,SJDK Group Pty Ltd (T/A - Stickers n Things),Michael Newman,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
810,PO04809,2021-02-08 00:14:57.000000,2021-03-10 00:14:57.000000,2022-02-11 10:59:38.447029,2021-02-15 00:14:57.000000,2021-03-17,1826.99,0.0,1826.99,1826.99,0.0,1826.99,AUD,1.0,Paid,purchase,,non_capital,0,Digi-Key Electronics,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1117,PO05116,2021-04-13 05:17:47.000000,2021-04-13 05:17:47.000000,2022-02-11 10:59:38.447029,2021-04-20 05:19:48.000000,2021-04-20,323.58,29.43,294.15,323.58,0.0,323.58,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Bunnings Group Limited,Campbell Carney,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
557,PO04556,2020-12-15 03:49:36.000000,2020-12-15 03:49:36.000000,2022-02-11 10:59:38.447029,2021-01-29 03:49:36.000000,2021-01-29,209.79,19.07,190.72,209.79,0.0,209.79,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Supercheap Auto,Michael Chang,Jamie Ball,OdooBot,C006 - Pilot Manufacturing,yes,0.0,Not Specified
2552,PO06551,2021-11-26 04:19:36.000000,2021-12-26 04:19:36.000000,2022-02-11 10:59:38.447029,2021-12-03 04:23:47.000000,2022-01-02,115.83,10.53,105.3,115.83,0.0,115.83,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Thomas Corne,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
1081,PO05080,2021-04-01 02:36:21.000000,2021-05-01 02:36:21.000000,2022-02-11 10:59:38.447029,2021-04-08 02:36:21.000000,2021-05-08,1240.54,112.78,1127.76,1240.54,0.0,1240.54,AUD,1.0,Paid,purchase,,non_capital,0,Digi-Key Electronics,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1102,PO05101,2021-04-08 06:34:22.000000,2021-05-08 06:34:22.000000,2022-02-11 10:59:38.447029,2021-04-13 06:34:45.000000,2021-05-13,107.42,0.0,107.42,107.42,0.0,107.42,AUD,1.0,Paid,purchase,,non_capital,0,Officeworks Ltd.,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2915,PO06914,2022-02-03 22:32:37.000000,2022-03-05 22:32:37.000000,2022-03-07 07:10:53.810971,2022-02-03 22:32:37.000000,2022-03-05,112.7,10.25,102.45,112.7,0.0,112.7,AUD,1.0,Paid,done,buy online,non_capital,0,"Mouser Electronics, Inc.",Gordon Ding,Gordon Ding,Anna Bui,C002 - Supply Chain,yes,30.0,Inventor
2017,PO06016,2021-09-17 05:46:13.000000,2021-09-17 05:46:13.000000,2022-02-11 10:59:38.447029,2021-09-24 05:47:06.000000,2021-09-24,25.72,2.34,23.38,25.72,0.0,25.72,AUD,1.0,Paid,purchase,Buy online,non_capital,0,The Fastener Factory (AKA Hardware Bargains),Arjun Abayasingam,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
1506,PO05505,2021-06-23 05:25:15.000000,2021-07-23 05:25:15.000000,2022-02-11 10:59:38.447029,2021-06-24 05:27:45.000000,2021-07-24,330.0,30.0,300.0,330.0,0.0,330.0,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Kaushalya Satharasinghe,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
170,PO04169,2020-08-17 06:34:09.000000,2020-09-16 06:34:09.000000,2022-02-11 10:59:38.447029,2020-10-08 22:34:23.000000,2020-11-07,29800.0,0.0,29800.0,29800.0,0.0,29800.0,USD,1.0,Paid,purchase,,non_capital,0,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1562,PO05561,2021-07-02 12:10:02.000000,2021-08-01 12:10:02.000000,2022-02-11 10:59:38.447029,2021-07-16 12:10:29.000000,2021-08-15,3000.0,0.0,3000.0,3000.0,0.0,3000.0,USD,1.0,Paid,purchase,,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Duncan Ross,Michael Chang,OdooBot,Engineering - Software,yes,30.0,Inventor
513,PO04512,2020-12-07 00:23:19.000000,2020-12-14 00:23:19.000000,2022-02-11 10:59:38.447029,2020-12-17 00:24:07.000000,2020-12-24,322.0,27.0,295.0,322.0,0.0,322.0,AUD,1.0,Paid,purchase,QUOTE NO. 1155,non_capital,0,Aussie Dinkum Calibration,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,7.0,Not Specified
636,PO04635,2021-01-11 02:06:02.000000,2021-01-11 02:06:02.000000,2022-02-11 10:59:38.447029,2021-01-22 02:06:53.000000,2021-01-22,158.0,0.0,158.0,158.0,0.0,158.0,USD,1.0,Paid,purchase,,non_capital,0,PCBWay,Harry Dudley-Bestow,Jamie Ball,OdooBot,Engineering - Software,yes,0.0,Not Specified
2131,PO06130,2021-10-04 23:51:23.000000,2021-11-03 23:51:23.000000,2022-02-11 10:59:38.447029,2021-10-06 03:10:58.000000,2021-11-05,3779.33,343.58,3435.75,3812.33,-33.0,3812.33,AUD,1.0,Paid,purchase,,non_capital,0,Micro Fasteners Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Expense
1365,PO05364,2021-06-02 01:49:33.000000,2021-07-02 01:49:33.000000,2022-02-11 10:59:38.447029,2021-06-16 01:49:53.000000,2021-07-16,258.35,23.49,234.86,258.35,0.0,258.35,AUD,1.0,Paid,purchase,,non_capital,0,RS Components Pty Ltd,Raffael Blattner,Michael Chang,OdooBot,C006 - Pilot Manufacturing,yes,30.0,Not Specified
2272,PO06271,2021-10-20 00:33:42.000000,2021-10-27 00:33:42.000000,2022-02-11 10:59:38.447029,2021-10-29 00:34:14.000000,2021-11-05,1030.92,93.72,937.2,1030.92,0.0,1030.92,AUD,1.0,Paid,purchase,,non_capital,0,Circuitwise,Duncan Ross,Michael Chang,OdooBot,Engineering - Software,yes,7.0,Expense
630,PO04629,2021-01-08 03:25:18.000000,2021-01-08 03:25:18.000000,2022-02-11 10:59:38.447029,2021-01-18 03:28:56.000000,2021-01-18,117.65,0.0,117.65,117.65,0.0,117.65,GBP,1.0,Paid,purchase,Buy online,non_capital,0,Leo Bodnar Electronics Ltd,Dominic Chan,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,0.0,Not Specified
1704,PO05703,2021-07-21 22:51:34.000000,2021-08-20 22:51:34.000000,2022-02-11 10:59:38.447029,2021-07-28 22:52:22.000000,2021-08-27,9.8,0.89,8.91,9.8,0.0,9.8,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,"Mouser Electronics, Inc.",Srivaths Ramkumar,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Expense
575,PO04574,2020-12-17 23:12:04.000000,2021-01-16 23:12:04.000000,2022-02-11 10:59:38.447029,2021-01-31 23:12:04.000000,2021-03-02,6773.0,0.0,6773.0,6773.0,0.0,6773.0,USD,1.0,Paid,purchase,,non_capital,0,Grand Venture Technology,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
2496,PO06495,2021-11-19 05:14:22.000000,2021-12-19 05:14:22.000000,2022-02-11 10:59:38.447029,2021-11-29 05:14:48.000000,2021-12-29,89.44,0.0,89.44,89.44,0.0,89.44,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,Digi-Key Electronics,Jamie Ball,Jamie Ball,OdooBot,R014 - Engineering - Electronics,yes,30.0,Expense
1701,PO05700,2021-07-21 22:34:32.000000,2021-08-20 22:34:32.000000,2022-02-11 10:59:38.447029,2021-08-01 22:40:23.000000,2021-08-31,16.37,1.49,14.88,16.37,0.0,16.37,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Matt Haines,Jamie Ball,OdooBot,R016 - Engineering - Optical,yes,30.0,Expense
543,PO04542,2020-12-11 08:33:00.000000,2021-01-10 08:33:00.000000,2022-02-11 10:59:38.447029,2021-01-08 08:33:00.000000,2021-02-07,456.5,41.5,415.0,456.5,0.0,456.5,AUD,1.0,Paid,purchase,,non_capital,0,Micro Fasteners Pty Ltd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1473,PO05472,2021-06-21 03:53:57.000000,2021-07-21 03:53:57.000000,2022-02-11 10:59:38.447029,2021-06-23 04:07:10.000000,2021-07-23,12720.0,0.0,12720.0,12720.0,0.0,12720.0,USD,1.0,Paid,purchase,Quote: # ALDQ98803-2,non_capital,0,"ALDEC,INC.",Marcin Kozik,Jamie Ball,OdooBot,Engineering - Software,yes,30.0,Not Specified
1440,PO05439,2021-06-16 03:46:40.000000,2021-06-16 03:46:40.000000,2022-02-11 10:59:38.447029,2021-06-23 02:13:21.000000,2021-06-23,84.37,7.66,76.71,84.36,0.01,84.36,AUD,1.0,Not Paid,purchase,Buy online,non_capital,0,Small Parts & Bearings Pty Ltd,George Tsoukalas,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Not Specified
687,PO04686,2021-01-21 01:06:38.000000,2021-01-21 01:06:38.000000,2022-02-11 10:59:38.447029,2021-02-05 01:15:36.000000,2021-02-05,545.25,49.57,495.68,545.25,0.0,545.25,AUD,1.0,Paid,purchase,Buy online,capital,0,Altronics,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Not Specified
53,PO04052,2020-07-09 01:48:51.000000,2020-07-09 01:48:51.000000,2022-02-11 10:59:38.447029,2020-07-09 01:49:23.000000,2020-07-09,520.0,0.0,520.0,520.0,0.0,520.0,USD,1.0,Paid,purchase,,non_capital,0,K-One Industry Sdn Bhd,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,,Not Specified
2662,PO06661,2021-12-13 02:25:30.000000,2021-12-13 02:25:30.000000,2022-02-11 10:59:38.447029,2021-12-20 02:25:30.000000,2021-12-20,122.77,11.16,111.61,122.77,0.0,122.77,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Sanitiser Solutions Australia,Jamie Ball,Jamie Ball,OdooBot,A018 - Facilities,yes,0.0,Expense
2294,PO06293,2021-10-25 00:03:54.000000,2021-11-24 00:03:54.000000,2022-02-11 10:59:38.447029,2021-11-08 00:04:39.000000,2021-12-08,18641.0,1694.63,16946.37,18641.0,0.0,18641.0,AUD,1.0,Paid,purchase,,capital,0,SCORPTEC COMPUTERS,Jamie Ball,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
288,PO04287,2020-10-08 22:22:17.000000,2020-11-07 22:22:17.000000,2022-02-11 10:59:38.447029,2020-11-09 22:23:14.000000,2020-12-09,13990.0,0.0,13990.0,13990.0,0.0,13990.0,USD,1.0,Paid,purchase,,non_capital,0,Grand Venture Technology,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Not Specified
1765,PO05764,2021-07-30 05:40:46.000000,2021-08-29 05:40:46.000000,2022-02-11 10:59:38.447029,2021-08-13 05:41:02.000000,2021-09-12,3575.0,325.0,3250.0,3575.0,0.0,3575.0,AUD,1.0,Paid,purchase,,non_capital,0,Open Wiring Systems,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,30.0,Inventor
1479,PO05478,2021-06-21 06:29:51.000000,2021-07-21 06:29:51.000000,2022-05-05 04:04:08.532278,2021-10-18 05:31:33.000000,2021-11-17,14750.0,0.0,14750.0,14750.0,0.0,14750.0,USD,1.0,Paid,purchase,,non_capital,0,Fujian Hitronics Technologies Inc,Michael Chang,Michael Chang,Anna Bui,C002 - Supply Chain,yes,30.0,Not Specified
1926,PO05925,2021-09-01 23:40:21.000000,2021-09-15 23:40:21.000000,2022-02-11 10:59:38.447029,2021-09-30 23:40:44.000000,2021-10-14,3650.0,0.0,3650.0,3650.0,0.0,3650.0,USD,1.0,Paid,purchase,,non_capital,0,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,Srivaths Ramkumar,Michael Chang,OdooBot,R008 - Engineering - Mechanical,yes,14.0,Inventor
1672,PO05671,2021-07-19 22:37:03.000000,2021-07-19 22:37:03.000000,2022-02-11 10:59:38.447029,2021-10-20 21:38:39.000000,2021-10-20,48.5,0.0,48.5,48.5,0.0,48.5,AUD,1.0,Paid,purchase,Buy online,non_capital,0,EBay,Andrew Bligh,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Expense
2378,PO06377,2021-11-05 03:47:23.000000,2021-11-05 03:47:23.000000,2022-02-11 10:59:38.447029,2021-11-16 03:48:12.000000,2021-11-16,342.55,31.15,311.4,342.55,0.0,342.55,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Altronics,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
2717,PO06716,2021-12-20 01:07:17.000000,2022-01-19 01:07:17.000000,2022-02-11 10:59:38.447029,2021-12-27 01:08:21.000000,2022-01-26,508.75,46.25,462.5,508.75,0.0,508.75,AUD,1.0,Paid,purchase,Quote 5150887,non_capital,0,4Cabling Pty Ltd,Arjun Abayasingam,Jamie Ball,OdooBot,R002 - Technology Development,yes,30.0,Expense
2838,PO06837,2022-01-18 23:27:45.000000,2022-01-18 23:27:45.000000,2022-04-08 01:55:55.866502,2022-01-20 23:27:45.000000,2022-01-20,41.8,3.8,38.0,41.8,0.0,41.8,AUD,1.0,Paid,done,Buy online,,0,IRS,Jake Hilder,Jamie Ball,Anna Bui,R008 - Engineering - Mechanical,yes,0.0,Capital
205,PO04204,2020-08-31 07:13:09.000000,2020-09-30 07:13:09.000000,2022-02-11 10:59:38.447029,2020-09-04 07:13:24.000000,2020-10-04,67.85,0.0,67.85,67.85,0.0,67.85,AUD,1.0,Paid,purchase,,non_capital,0,Digi-Key Electronics,Nikhil Cunha,Michael Chang,OdooBot,R014 - Engineering - Electronics,yes,30.0,Not Specified
1794,PO05793,2021-08-05 23:26:24.000000,2021-08-05 23:26:24.000000,2022-02-11 10:59:38.447029,2021-09-05 23:29:55.000000,2021-09-05,304.92,27.72,277.2,304.92,0.0,304.92,AUD,1.0,Paid,purchase,Buy online,non_capital,0,UTS ProtoSpace,Andrew Bligh,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,0.0,Inventor
2347,PO06346,2021-11-02 03:45:00.000000,2021-12-02 03:45:00.000000,2022-02-11 10:59:38.447029,2021-11-16 03:32:06.000000,2021-12-16,5641.43,512.86,5128.57,5641.43,0.0,5641.43,AUD,1.0,Paid,purchase,Order online using trade account,capital,0,Element14 Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Expense
2793,PO06792,2022-01-10 22:25:12.000000,2022-01-10 22:25:12.000000,2022-04-08 02:02:16.140626,2022-01-17 22:33:07.000000,2022-01-17,43.1,3.92,39.18,43.1,0.0,43.1,AUD,1.0,Paid,done,Buy online,,0,IRS,Jake Hilder,Jamie Ball,Anna Bui,R008 - Engineering - Mechanical,yes,0.0,Capital
2566,PO06565,2021-11-29 22:41:59.000000,2021-11-29 22:41:59.000000,2022-02-11 10:59:38.447029,2021-12-14 22:43:10.000000,2021-12-14,39.86,0.0,39.86,39.86,0.0,39.86,AUD,1.0,Paid,purchase,Buy online,non_capital,0,EBay,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
1109,PO05108,2021-04-09 00:56:00.000000,2021-05-09 00:56:00.000000,2022-02-11 10:59:38.447029,2021-04-12 00:57:54.000000,2021-05-12,60.54,5.51,55.03,60.54,0.0,60.54,AUD,1.0,Paid,purchase,Order online using trade account,capital,0,RS Components Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
2411,PO06410,2021-11-10 03:16:19.000000,2021-12-10 03:16:19.000000,2022-02-11 10:59:38.447029,2021-11-17 03:17:24.000000,2021-12-17,185.62,0.0,185.62,185.62,0.0,185.62,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,Digi-Key Electronics,Daniel Wilkinson-Thompson,Jamie Ball,OdooBot,R018 - Engineering - PMO,yes,30.0,Expense
2261,PO06260,2021-10-19 02:25:02.000000,2021-10-19 02:25:02.000000,2022-02-11 10:59:38.447029,2021-10-26 02:25:02.000000,2021-10-26,108.91,9.9,99.01,108.91,0.0,108.91,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Sanitiser Solutions Australia,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Expense
1777,PO05776,2021-08-02 23:38:51.000000,2021-08-09 23:38:51.000000,2022-02-11 10:59:38.447029,2021-08-10 02:49:55.000000,2021-08-17,237.6,21.6,216.0,237.6,0.0,237.6,AUD,1.0,Paid,purchase,QUOTE NO. 1303,non_capital,0,Aussie Dinkum Calibration,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,7.0,Expense
1842,PO05841,2021-08-16 03:30:03.000000,2021-08-16 03:30:03.000000,2022-02-11 10:59:38.447029,2021-08-16 03:32:37.000000,2021-08-16,222.0,0.0,222.0,222.0,0.0,222.0,AUD,1.0,Paid,purchase,Buy online,non_capital,0,LightBurn Software,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,0.0,Expense
300,PO04299,2020-10-12 04:59:52.000000,2020-10-12 04:59:52.000000,2022-02-11 10:59:38.447029,2020-11-16 05:00:50.000000,2020-11-16,614.33,0.0,614.33,614.33,0.0,614.33,USD,1.0,Paid,purchase,,non_capital,0,SAMTEC ASIA PACIFIC PTE LTD,Michael Chang,Michael Chang,OdooBot,C002 - Supply Chain,yes,0.0,Not Specified
662,PO04661,2021-01-18 04:39:39.000000,2021-01-18 04:39:39.000000,2022-02-11 10:59:38.447029,2021-01-20 04:43:23.000000,2021-01-20,42.98,3.91,39.07,42.98,0.0,42.98,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Ikea,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
342,PO04341,2020-10-27 04:41:17.000000,2020-11-26 04:41:17.000000,2022-02-11 10:59:38.447029,2020-10-28 04:43:33.000000,2020-11-27,248.14,22.56,225.58,248.14,0.0,248.14,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,RS Components Pty Ltd,Lalith Vudata,Jamie Ball,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Not Specified
1133,PO05132,2021-04-15 22:37:43.000000,2021-05-15 22:37:43.000000,2022-02-11 10:59:38.447029,2021-04-18 22:44:53.000000,2021-05-18,72.24,7.18,65.06,72.19,0.05,72.19,AUD,1.0,Not Paid,purchase,Order online using trade account,capital,0,RS Components Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C004 - NPI,yes,30.0,Not Specified
2137,PO06136,2021-10-05 04:50:38.000000,2021-11-04 04:50:38.000000,2022-02-11 10:59:38.447029,2021-10-15 04:51:06.000000,2021-11-14,1010.0,0.0,1010.0,1010.0,0.0,1010.0,USD,1.0,Paid,purchase,,non_capital,0,"DJ MODEL & TOOLING CO.,LIMITED",Srivaths Ramkumar,Michael Chang,OdooBot,R008 - Engineering - Mechanical,yes,30.0,Inventor
1271,PO05270,2021-05-11 01:06:14.000000,2021-05-11 01:06:14.000000,2022-02-11 10:59:38.447029,2021-05-12 01:06:48.000000,2021-05-12,648.49,0.0,648.49,648.49,0.0,648.49,AUD,1.0,Paid,purchase,Buy online,non_capital,0,Amazon (Online for PO's),Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,0.0,Not Specified
2955,PO06954,2022-02-09 05:02:35.000000,2022-03-11 05:02:35.000000,2022-04-21 02:53:54.555486,2022-02-10 05:03:29.000000,2022-03-12,727.0,66.09,660.91,727.0,0.0,727.0,AUD,1.0,Paid,done,Order online using trade account,,0,Bunnings Group Limited,Jamie Ball,Jamie Ball,Nikki Tang,A018 - Facilities,yes,30.0,Expense
46,PO04045,2020-07-08 04:55:59.000000,2020-07-08 04:55:59.000000,2022-02-11 10:59:38.447029,2020-07-13 04:56:20.000000,2020-07-13,32.85,2.35,30.5,32.85,0.0,32.85,AUD,1.0,Paid,purchase,Bought Online,non_capital,0,Catch,Jamie Ball,Jamie Ball,OdooBot,A016 - People and Culture,yes,,Not Specified
336,PO04335,2020-10-26 01:01:47.000000,2020-10-26 01:01:47.000000,2022-02-11 10:59:38.447029,2020-10-30 01:02:24.000000,2020-10-30,4092.0,372.0,3720.0,4092.0,0.0,4092.0,AUD,1.0,Paid,purchase,,non_capital,0,Improve Consulting Pty Ltd (T/A Lauren Jones),Leandro Guerra,Michael Chang,OdooBot,C006 - Pilot Manufacturing,yes,,Not Specified
1412,PO05411,2021-06-10 02:23:41.000000,2021-07-10 02:23:41.000000,2022-02-11 10:59:38.447029,2021-06-22 02:24:46.000000,2021-07-22,249.14,22.76,226.38,250.36,-1.22,250.36,AUD,1.0,Paid,purchase,Order online using trade account,non_capital,0,Element14 Pty Ltd,Tim Affleck,Jamie Ball,OdooBot,C006 - Pilot Manufacturing,yes,30.0,Not Specified
